time,VNINDEX,sign,cross,asset_allocation
2022-03-17,1461.34,-1,False,0.5089442571372137
2022-03-18,1469.1,-1,False,0.49140788238107
2022-03-21,1494.95,1,True,0.43528082801731094
2022-03-22,1503.78,1,False,0.41521363997047755
2022-03-23,1502.34,1,False,0.4174590166774671
2022-03-24,1498.26,1,False,0.42498215479931967
2022-03-25,1498.5,1,False,0.42316385012803526
2022-03-28,1483.18,-1,True,0.45545283496134625
2022-03-29,1497.76,1,True,0.42411328410599025
2022-03-30,1490.51,1,False,0.43894819001153884
2022-03-31,1492.15,1,False,0.43522755229683374
2022-04-01,1516.44,1,False,0.3835076561108546
2022-04-04,1524.7,1,False,0.3687316566929899
2022-04-05,1520.03,1,False,0.38235768019321337
2022-04-06,1522.9,1,False,0.37961203147685485
2022-04-07,1502.35,1,False,0.4257215178469336
2022-04-08,1482.0,-1,True,0.4701876864650223
2022-04-12,1455.25,-1,False,0.52879271153493
2022-04-13,1477.2,-1,False,0.48115295589290086
2022-04-14,1472.12,-1,False,0.49174486214149393
2022-04-15,1458.56,-1,False,0.5205830529500024
2022-04-18,1432.6,-1,False,0.5747960795999909
2022-04-19,1406.45,-1,False,0.6274779707061506
2022-04-20,1384.72,-1,False,0.669502118901013
2022-04-21,1370.21,-1,False,0.6950714327790357
2022-04-22,1379.23,-1,False,0.6700119199010373
