date,vn_retail_buy_vol,vn_retail_buy_value,vn_retail_sell_vol,vn_retail_sell_value,fr_retail_buy_vol,fr_retail_buy_value,fr_retail_sell_vol,fr_retail_sell_value,vn_institute_buy_vol,vn_institute_buy_value,vn_institute_sell_vol,vn_institute_sell_value,fr_institute_buy_vol,fr_institute_buy_value,fr_institute_sell_vol,fr_institute_sell_value
08/22/2019,111719053,2398531144,123828043,2999308178,243010,9437783.6,2053740,21988625,20635050,798776113.1,8680310,221481509.8,7278290,283643220.8,8939220,322473619.1
08/21/2019,145143100,3195451829,159305049,3672088399,857524,18045347,1280100,27432510.1,27739480,935355880.1,22310980,702447897.7,15106698,622769096.1,14243429,529681416.7
08/20/2019,133825431,2879519960,141145466,3022101405,1068395,17589446.6,1224170,14174684.5,19897300,572331547.8,18550660,520905638,7685274,389143254.8,10817414,509864389.9
08/19/2019,103208641,2103335103,115853371,3237714004,309760,7093686.6,484340,14010396.3,17535260,588538946.6,14255860,402906114.2,14785820,1190653648,8123150,302337902
08/16/2019,136973536,3128568880,135398216,3280228163,971010,19610741.1,686880,15540203.1,27477110,947657548.3,19656510,600262043,7477899,314119207.9,19657109,548544223
08/15/2019,136652446,2661618022,135908700,2922391578,813670,15658305.2,698920,15301516.7,23881100,902397387.5,26368106,677199577,4347260,176019283.8,6840180,241814031.8
08/14/2019,110176425,2231897498,107320958,2119649734,442900,9337622.8,942420,18723365.9,13680780,431009133.8,11198850,312082303.3,9735860,372792390.5,16052340,601273159.9
08/13/2019,135645770,2932589289,133158610,2803419100,633460,10633491.9,613850,17216979.7,17839920,548455033.2,12687070,360468383.1,11486550,435249890.5,19399170,729307831.2
8/12/2019,111715680,2248740486,132528790,2590230443,758040,15339135.5,1013400,22170931,35561840,797215544.2,17417020,475273898.6,11229200,475952808.1,12247820,486323548.3
8/09/2019,118830995,2813406496,148692513,3419010847,998458,21042328.04,1070420,33829166,49805850,1129737134,17005780,487791949.8,7903890,329779960,13494860,412114119.4
8/08/2019,146313468,3535787369,144640738,3446738232,726770,17514343.6,911140,28911660.5,19321900,570426331.3,22517260,654143105.5,37028071,1587551350,43222491,1693520735
8/07/2019,172930442,3693819805,142218262,3235415330,924060,15582921.6,3106487,45110830.2,22713070,653561840.7,11018450,354645122.9,9684272,450383174,17739480,619448142.8
8/06/2019,154754014,3665870276,154686474,3643961852,927520,18942739.2,539820,15410430.6,17324000,509985042.9,10394670,281826117.3,7142373,308209396.4,15801413,553348913.6
8/05/2019,142039629,3554767357,153398504,3711603641,791780,18464382.2,392710,11496544.6,26637510,720450164.1,13388240,404881571.6,7826230,359920047.3,18537660,694957035.6
8/02/2019,131231694,3134641291,128336361,3050288693,980797,26470452.4,269040,9269642.9,18579090,657367235.5,19130350,579715824.4,7493923,331699818.7,12989293,568440805
8/01/2019,154061973,3369976750,148536499,3415491557,362360,10885075.2,1245894,30852242.5,31843750,879283845.7,52250530,1106633290,8079530,347121425.4,12046860,434250326.9
07/31/2019,127995890,2786729524,123670510,2637854187,413120,10487800.3,508870,10754034.8,4875610,144017270.3,12796850,332410075.7,21699134,1602207177,19826324,1610486166
07/30/2019,118001554,2445823795,121993441,2594260111,785430,17815532.3,1231343,22590682,13395220,451348061.9,8423660,252347005.2,7004540,316097161.7,10461470,489242627.4
07/29/2019,102763187,2187628174,112038161,2488484643,1073834,20329864.7,429420,17195693.4,12606542,383597677,10360440,305620801.8,7555618,318980054,10728290,348608357.8
07/26/2019,111899981,2873189785,112643581,2937418528,377260,12215317.8,471220,10911350.6,15566020,453199419.2,15879530,482707004.7,7986760,308126986.3,7935550,261712695.3
07/25/2019,123983773,3030821645,121990191,3001119903,1279973,33364875.3,689030,15373775.1,24483170,538305149,23851950,548553774.6,11044690,497990010.9,15976287,488191871.3
07/24/2019,122332275,2622750921,129677232,2943878836,540380,15932827.9,408603,11185509.25,18957980,519394893.8,15107510,454140306.5,8917500,513451618.3,11686822,357927536.3
07/23/2019,122863252,2649676220,134473602,2827321580,1204670,56901675.5,565530,14820205.2,28747220,664972425.2,13239030,420148230.7,16828443,911644905.2,20554003,907978899.9
07/22/2019,123097390,2581170144,129231635,2753107255,565540,15120177.7,632420,10745068.3,14237990,414168940.2,11861890,380572733.9,13149515,489617308.6,10357890,336884919
07/19/2019,134388570,2830821971,139393433,3051080854,533693,12381044.85,1130090,34154902.7,12034390,313902203.7,9943680,320711837.5,14443420,649665877.2,14734190,506725547
07/18/2019,112518155,2338952202,108301605,2176972422,637950,10954495.6,703730,13010906.6,7768750,215558093.5,13184560,500827871.2,9148823,522945265.6,10540323,455304472.7
07/17/2019,130316017,2818470020,128392807,2775806944,679960,16944505,601150,22079817.9,18990320,522809268,24315260,812110558.3,9125310,434180965,8496020,277373496.9
07/16/2019,126091392,2589678050,133509802,2963985820,849150,39678770.6,1324650,29469721.3,17779657,503908426.8,22828770,631124297,10274270,493410658.8,8508617,424090663.7
07/15/2019,120223072,2572695469,108058830,2325312345,757480,14544481.5,359360,8864023.4,16137110,471865784.2,21833420,619909503.8,4026720,194827819.2,6669980,222929378.1
7/12/2019,111486580,2269649682,108753520,2254111282,844500,18607980.5,1322050,26576169.6,14845580,383336292.4,22684110,690623566.6,11466170,549294480.7,4272380,231187278.7
7/11/2019,118360801,2208825412,127046681,2440149196,644540,8349824.3,445500,8366133.8,21077320,474444290.2,10446550,307769213.4,12642186,467882503.2,12190696,379388453.1
7/10/2019,114280114,2309201539,121668007,2589337652,777160,9500373.9,519800,12083914.8,14630620,405471185.5,12308147,342681550.8,13462958,590056859.3,9984208,403590386.9
7/09/2019,110865673,2174550993,120951860,2286684993,1200410,40393197.1,391700,8477992.3,13609012,338586852.4,16971323,553144771.2,15959313,589480700.4,15185105,508980893.6
7/08/2019,119612470,2219065890,104125180,2145463939,380190,9191019,218390,5145565.7,12896690,332844820.3,36061250,658519747.7,15231030,581815787.2,10908700,401906091.1
7/05/2019,103546200,2253685246,103055160,2258473217,1116330,31063737.3,439090,12328341.2,10438300,290042267.5,17160630,443194255.6,10008918,468350269,8526968,401939731.5
7/04/2019,129657570,2818572009,154078650,3225571028,716390,13274355.6,176520,6305161.5,25666400,546241436.1,16197590,458499413.9,13964116,455205696,10340016,349346523.8
7/03/2019,93195814,2133728058,93742424,2105790695,546830,11816398.1,217920,4710292.3,13394867,384273190.9,12693390,427913012.2,9477880,447976625.9,12637627,479836237.6
7/02/2019,100134320,2254960561,94616550,2222553370,414640,10402139.4,157010,3680999.7,11290000,330551144.3,12227150,370577731.1,12217656,557875853.6,20070836,622136533.7
7/01/2019,110135750,2164355249,113668630,2321222764,628470,19101491.4,609730,19494406.4,31587468,945691525.6,26691466,729118912.7,6878660,404127233.2,11658702,526918291.2
06/28/2019,112055435,2586275978,129461134,2865445557,369010,8107308.2,306730,7733967,15986740,326792710.8,18938560,558919815.5,15589847,694247952.1,11552667,588904443.2
06/27/2019,115525240,2277235647,128465501,2510087808,411340,7232790.7,245010,6028197.4,19143812,444571923,12075850,307669705.5,10628970,460641868.4,7653530,393985198.2
06/26/2019,134021227,2623607033,148616509,2949462466,389050,7858840.8,696810,21882721.2,96514022,2132302802,91194280,2065669003,12800300,580674943,9277380,422395065.9
06/25/2019,111722777,2074591695,129356752,2460696705,474970,11013742,821620,32835598.8,18714605,508898157,9002570,275647134.4,13011349,534317778.2,14765249,583246183.9
06/24/2019,110224140,2174703779,118749950,2386649763,579540,14097055.4,909260,23905443.8,16538800,459607029,11956080,311516416.3,10456710,402956899.5,10560930,392486574.5
06/21/2019,129707312,3280497313,111744572,3017271086,698870,16551217.2,610510,12880496.4,10653150,300817557.9,12900980,292744081.8,57194015,1649991246,77528075,2006226793
06/20/2019,135364630,3035435283,145217350,3194062058,570130,16162486.7,611010,11310917.9,17990480,482450280.5,16693230,412493961.6,17521210,564045152.2,15288520,580363619.6
06/19/2019,97262617,1917368837,107568067,2120814116,1114500,23379611.7,641440,22819014.6,15387910,392252718.2,10330690,258782948.1,18537250,743625912.7,16365020,715975515.9
06/18/2019,119088189,2550495934,124057489,2513609380,410100,12278525.5,414660,15640593.6,15658000,347354360.2,17219430,505817045.1,20417590,691541053.1,19265790,673195017.9
06/17/2019,118641319,2230834455,132082734,2363257757,608690,14664855,539140,15511919.1,25587800,505327676.2,17041565,511489221.8,15128207,705823536.2,13313647,604656585.5
06/14/2019,101451285,1978016869,105442105,1971306241,745990,14005948.3,226840,9523043.7,11533010,275420201.1,11879720,342642954.4,9378950,492516367.9,15320060,564833215.5
06/13/2019,99678868,2140896960,98471829,2020853269,523170,10970439,568510,17324626.3,10594380,278820400.3,12693189,360260970.8,6308700,367608684.7,8477180,441561165.1
6/12/2019,92296124,2661223624,96735384,2679437711,262910,4592441.4,565900,18847421.2,13911830,298498789.5,11442970,260486293.2,9319886,365113446.5,8290676,380369858
6/11/2019,84771716,1775533832,105824553,2284090708,322880,8831620.1,726160,12517738.1,15340450,391394003.9,12253430,228950075.1,14513480,546702493,8993173,438085287.5
6/10/2019,99516730,2159651308,106077113,2293344352,453070,10806495,856680,19310732.9,15630816,459276696.3,24820670,575904952.9,15534323,493859296.4,11800336,393084299.7
6/07/2019,84264207,1846045520,101466161,2065967912,404600,8701189,436050,8548278.7,25864954,468084487.6,16090060,322239236.9,10001812,430586519.2,11587412,532418604.1
6/06/2019,90138219,1905493664,92205685,1892136283,484660,11009190.3,279780,7466773.2,9754970,283151640.8,12786942,284584005.5,9550857,547299190.5,12954719,706882078.6
6/05/2019,88327796,1654087134,102223993,1842547886,8469027,33729125.8,321120,7921891.1,12479130,267658725.7,12858120,210429358.2,9055910,267454791.3,6162360,217464889.2
6/04/2019,95318690,1839436903,92624280,1773818983,398970,7757001.6,300120,6138669.6,8454270,233690453.8,33050730,751502823.5,11992419,416525695.3,9433869,302573783
6/03/2019,130523748,2806922761,137124721,2965248304,703150,15845007.9,768640,14151590,20709445,606231822.4,17962480,543471812.7,13246280,680893339.9,9315662,546594088.6
05/31/2019,98874134,2088878069,104105508,2328284767,765090,16466542.3,450100,14670619.5,8861600,196533094.3,8206686,192931103.4,11147952,514074040.8,5702122,314974518.4
05/30/2019,104075791,2255001121,110426981,2245475319,791320,16280170,864020,13081963.5,16117140,376671452.4,12776020,252789818.3,16656108,564906370.2,24167739,1400798631
05/29/2019,114302160,2377820079,116737110,2439984918,1057640,12577777.4,303990,7438153.6,8346330,217537976.7,10920320,319369793.9,11350693,572144126.9,9196603,440276691.9
05/28/2019,100526570,2113207660,108543479,2254533684,1424780,21915751.6,1389967,15151684.28,9066236,210106458.7,13929370,302484943.2,17804900,778528753.6,16488850,758713641.8
05/27/2019,93968129,1901439463,103767149,1978986229,1251345,25634661.95,710235,8540879.25,12056660,214554838.8,11430110,297888645,8376305,570576172.9,8371015,520999345
05/24/2019,117084160,2587465961,117041200,2608271435,602480,18731930.9,525520,17385130.8,14743420,473259380,10134010,216832508.1,12953966,486183809.5,19969666,776882400.9
05/23/2019,96015003,2095490876,92819440,2025867219,222380,10985517.9,233280,7627982.7,7797730,218111074.8,8070253,161739047.7,39412546,1435225027,43616446,1523051838
05/22/2019,129112203,2600115491,131318973,2645237175,856610,36442981,407080,12644532,14915030,410808647,11915600,267150575,12485390,518742419,15847350,655899081
05/21/2019,112996131,2571287895,121664601,2677996821,732120,16650177,394800,18239995,17781095,477762382,62080963,6083060531,62266223,6287640522,16211505,694333430
05/20/2019,116378320,2428402860,123092903,2686740846,196390,5056989,376320,10191982,15901023,505381865,9904060,211870461,8533220,461148179,10224500,487874826
05/17/2019,101956460,2169983854,104749000,2259048700,454710,10072039,482440,11339724,11555190,366575844,10794490,283571412,12685570,485804872,11558550,474921155
05/16/2019,116189785,2400455306,137297263,2778473762,465280,13065094,559820,11489664,30499720,692749256,7598400,219146661,12564878,523042564,17881030,681475135
05/15/2019,142974177,3013878382,153510197,3083036968,683040,15620589.1,461320,12032048.5,28354130,592545780.8,10311330,268028180.7,8759350,362876448,15608430,568614120.3
05/14/2019,122319684,2336805153,121133874,2299922900,525970,18963784,476420,11964561,13707960,401850102,7228740,211573892,9512800,482450281,17434560,710178301
05/13/2019,112649702,2145001470,113931482,2188544990,1026340,41249005,381130,11155013,11846200,372309192,9723530,281401522,13839890,530618658,20483350,741818562
5/10/2019,99272763,1824289538,95222470,1788552753,636610,13487874,414940,14093198,13766140,442435039,14087320,319793254,6614630,296361445,13579293,528316334
5/09/2019,102037460,1807572312,92390930,1793442819,341980,8206090,958710,37688630,13041300,441821650,22480800,417600691,20301840,711810594,58531292,3843403492
5/08/2019,100339850,1807876369,105471920,1959578807,687670,19019934,424720,16654664,19098727,516761573,11767827,328212324,12238010,533838421,16456510,627392318
5/07/2019,99857553,1988498625,97884623,1886201524,429490,14060615,302070,7806173,6557660,211584895,10380540,327571092,15995680,712808369,19041080,759589506
5/06/2019,124910186,2403668532,133610191,2628776633,676370,16175168,1506010,32076095,10342857,310981458,9045712,261403964,6219600,317543354,4073430,231962874
5/03/2019,108051102,2035375225,113401902,2201423868,364340,8149343,523110,14673385,15896090,501198548,13054750,459284220,9535590,441323863,8598040,386677048
5/02/2019,107390392,2082667522,109191338,2205587574,451830,10436315,579850,10423235,16178850,465713379,16268040,487459532,13666492,575847982,14500792,530117650
04/26/2019,95584600,1922945889,93806660,1853416134,364850,8041477,758450,24237530,5180650,153855796,9878620,342521020,6159752,342902874,5413662,293362258
04/25/2019,108497426,1748518067,109858396,1907318370,526960,10563189,719410,19213986,8057060,253050584,8534760,224684722,9057300,350085728,10334240,352342557
04/24/2019,98636559,1872068015,105466589,2035056012,293130,6088149,449530,12650848,10228720,273926479,9762960,334798051,11923790,466973492,8559430,293790199
04/23/2019,103900026,2147272859,103107726,2135812516,577820,11905873,684210,17308887,8881550,276546768,15957910,363654943,10937790,798642697,17706550,1006365032
04/22/2019,185006971,3141796402,190502721,3287614349,628050,11109879,687620,20571896,10946290,291286310,10198020,278567902,6420230,351414954,5448520,264872316
04/19/2019,86892520,1642325878,90449200,1765456627,424540,12475649,333120,8760219,8935110,267230986,5661410,150533498,2915420,108403042,4180550,139267811
04/18/2019,120000720,2218727348,131975411,2541542116,521750,8701968,596990,9621613,15369310,381960430,10312790,313607668,7737010,387393368,5131330,214057889
04/17/2019,145002785,2713049595,154068945,3020618728,938200,22269131,831830,15903425,10101813,291207761,8926573,284922010,15656418,808934651,13041908,678139138
04/16/2019,118596739,2195552360,125729262,2484822290,726250,15316058.9,502630,14624497.8,9142400,290561143.3,8899117,255397405.8,13027300,572832169.8,9056980,379988769.8
4/12/2019,105530122,2060064441,110859622,2228860266,461090,11238133,1592070,16954214,11766444,299702364,15505620,339624815,6975220,331564400,7195984,292158221
4/11/2019,101924870,1880219951,101406080,1797782693,539860,13408194,256110,5726234,8538410,221943964,10626850,292563112,4709780,285477680,7383690,356011595
4/10/2019,125052564,2497719357,129932271,2554055663,854640,15952301,339060,6211387,9592487,255947061,9538450,388234836,7237240,376696161,7680950,306554000
4/09/2019,126631560,2932944660,130566980,2881696769,665450,16417353,575570,13153127,14547660,409404771,8816870,291098780,8528170,538479290,15133200,822299305
4/08/2019,124110133,2367148048,129689973,2511765871,567630,16674844,618370,27580513,9613300,239416508,11719150,326502743,10370282,498356693,7792462,342241312
4/05/2019,111171640,2013144481,158762751,2942287937,995990,19872269,309210,12904120,10547927,331542111,6449917,192433294,9015136,444157278,13000156,504367781
4/04/2019,120030577,2230409375,121669407,2295079709,450380,9620857,306780,8136172,8628030,244659183,10253700,235249630,10087850,351724738,10694780,375398821
4/03/2019,123954216,2428733467,122429658,2269940279,357790,17223390,655660,12569816,4910580,134602618,12526816,309840825,14372890,426758883,11597510,452227540
4/02/2019,148094110,2525106787,137722079,2499314395,501240,17821135,342960,11171414,10902580,290195825,29848800,675540327,16325690,779352239,12852060,522676689
4/01/2019,119288040,2218349949,143682874,2921674066,495180,12582089,249400,7481266,25396790,898967547,22891330,678921780,9638000,453734930,10213380,382375235
03/29/2019,104765790,2105015367,116869010,2357254320,720740,20300554,152210,4778241,14070700,386875391,10965040,334822723,32048643,1120521076,26257093,993385474
03/28/2019,134821330,2348392827,159363490,2907516039,411140,11459136,321810,15107962,14422217,324952170,9153697,202438109,20247870,803800884,16554810,658356275
03/27/2019,103246758,2087067871,109506620,2213086358,569957,11922841,201510,6266205,19704437,572411384,20429984,588522839,17157255,618100148,12591615,514700739
03/26/2019,123331872,2228600579,136020462,2527333075,874485,25569457,377480,9594231,19296900,580894261,11484255,298913505,14145990,567082002,18408280,709624352
03/25/2019,183620593,3319367091,186043030,3502931914,1145430,34480978,1195970,48332457,12780161,347855430,40308624,764458719,21330368,787242566,13258558,576871983
03/22/2019,134807014,2641835147,153660814,3141699666,730740,34575959,1281000,72035798,11222450,356449072,13414140,347782326,22162890,792829525,13995020,567235513
03/21/2019,165323748,3111861921,172651608,3378881640,917940,34994177,1051640,25146194,10525770,347808821,10960060,282218396,13917040,599402419,9402700,466171710
03/20/2019,156753365,3379479080,169991737,3720221580,677330,14161983,739000,23783568,12039630,359952508,16274460,441564293,87853202,3180091201,83378730,3098624098
03/19/2019,187150229,3996933478,200046081,4540142953,396500,9293745,388350,10537835,13587998,388491770,10827130,308636255,20049900,933817409,18565528,741444865
03/18/2019,167818043,3549669366,180266870,3954199346,1194800,21953475,647310,16833100,20248560,453911875,16977513,344341663,18150390,727478727,21630070,811999499
03/15/2019,181511280,4058611704,189089570,4177253198,1032590,27367776,1364670,42245721,21167690,598385953,17798940,428745897,27902324,1350161681,27939134,1504548202
03/14/2019,174383805,3284690650,180131990,3375803003,798350,35950560,557230,14016745,11450510,272717924,11942030,275452528,19852160,817701702,21887655,888200595
03/13/2019,176137239,3611265958,181654114,3741924993,547790,15172461,1084050,27183284,16296402,375992500,21834067,480557678,20042215,701662642,14033735,574896923
3/12/2019,155806678,3225130906,162519768,3377070663,674240,25051847,548060,15479266,16803340,430783736,15291940,405707226,15002321,654575746,15060331,648443978
3/11/2019,137893204,2580169968,141013014,2575456040,1148730,25656604,580950,12710326,5347930,154119074,13389150,335274218,14129180,558237175,13973230,581954255
3/08/2019,157362750,2969098607,169834100,3149163260,1154530,38098898,660060,15110373,10147140,298391150,14516070,377738032,12931271,474459887,8437871,475484755
3/07/2019,165352707,3244142258,166115217,3183090823,1215070,38185004,1284980,22403876,9864980,245312238,18826450,462793271,18437600,713719663,16769640,790242634
3/06/2019,190244049,3235726402,188675767,3121230889,501880,14099507,454700,13109287,13414630,283241070,29163690,576973870,15240290,621015276,11742824,558740149
3/05/2019,225328600,3959971822,238257970,4262561420,1290840,18260711,1173890,28370225,20453250,403637817,20343690,371931923,32142936,1139261797,26981676,1036392442
3/04/2019,188900897,3629071892,195836397,3630397832,701710,14523453,777130,18417327,16914790,474419606,13836750,396752098,15638870,626007001,17055860,760501582
3/01/2019,129375260,2708812542,130465390,2613427306,2743847,76686030,372670,9823436,12870198,313952991,15856360,414258147,7145370,392729034,11031895,586006868
02/28/2019,164968610,3475814593,162764910,3249224026,438010,9851234.7,995170,24782021.2,12829320,342778020.8,8200820,290881802.9,13231810,626255514.4,23210600,1038128630
02/27/2019,175544450,3257014206,190952310,3496048144,583980,16062459.5,535800,18581733.3,39487910,729145811.2,35333520,595679789.2,21636814,678460660.4,18684804,661974850.8
02/26/2019,195326661,3506333152,192440627,3677803708,662870,18961675.5,2214140,54428896.5,15270810,449746095,34694770,532657544.9,22885700,832177308,11416480,645297979.4
02/25/2019,183895512,3538264169,174670442,3626734289,908700,24448494.9,1469190,42322235.3,10849830,294788383.3,24385780,389407029.1,24734130,1039640228,22903440,906889380.1
02/22/2019,178871603,3583843904,172755413,3631421623,1009290,18564502.6,560700,21466865.4,7803310,233079607.6,20942610,353511302.9,15916770,641551273.4,13737960,588962649.2
02/21/2019,127487585,2527670244,137219905,3129759092,650610,15900964,546690,17650937,19121430,638129795,17207450,322613400,25590830,1000337218,19585800,788609972
02/20/2019,120806065,2258876079,128244255,2600129767,1340930,22457170,377310,12565383,15805940,403218206,16347360,344116094,22803960,1006530759,18423760,803946615
02/19/2019,180873480,3402791383,192207760,3916200582,521950,12535425,332150,15662893,21836910,614311549,18725420,375285242,19784980,907117200,13893860,700772376
02/18/2019,156073798,2847934572,149458228,2768358265,772550,19484754,868360,20410199,12595700,314737707,20031930,361839879,18328420,684323865,15460040,695089666
02/15/2019,118587900,2387567534,128684640,2576817066,448260,12455101,430630,12285503,10903460,280323572,10651590,268045046,22895740,772703160,15261940,631223039
02/14/2019,129362836,2302789255,148558943,3757959624,675880,19589790,781740,22355602,9853240,286188523,14213156,322178778,32697553,1973161446,11225960,534641069
02/13/2019,156841130,2981791133,168572060,3336235622,806180,19872755,1901390,40085799,19166600,611930227,13160530,438536982,20940630,803859171,17306760,716073730
2/12/2019,149977468,2745611806,153527000,2879630170,898560,18421545,1114990,22142979,9604560,264628249,11501110,249610607,19848451,846549011,17104719,792274327
2/11/2019,90961120,1726706754,92846390,1812838371,871270,32584137,654860,18959044,7393300,214145765,7201310,147842308,20212475,739165390,18607785,749412814
2/01/2019,75833830,1683241231,83766190,1725684587,1213370,31319033,183670,5390026,33751700,788201134,29592600,938784258,15382742,821321416,14372152,686632133
01/31/2019,96976720,1822234828,104751430,1858644876,372900,10442584,220250,4508218,8300780,239613100,5635030,125348733,18971000,651743826,17564570,800773097
01/30/2019,95208998,1602005164,101318488,1807839485,343150,9347128,469270,11027841,9059490,231334320,9433950,140220453,18866630,743729344,15765900,682975909
01/29/2019,83620340,1421965159,94429600,1817306191,644140,11052377,287880,8192280,7827960,210935801,8253780,168302518,17452300,633571291,10671590,463308332
01/28/2019,96474220,1427186799,105676415,1672730329,1139528,18330938,763070,21018420,6881505,207927566,6859178,149290525,12360295,465989964,6444495,314339673
01/25/2019,87418080,1698850615,94491252,1782342122,494980,12641801,531320,16652840,4860830,153205180,9063800,158965531,11133020,413452532,8324180,476941206
01/24/2019,82534887,1618243787,92445607,1864621355,356030,7212256,394190,11968178,7292480,300202486,3709300,77104470,12759440,611436631,10829550,630735702
01/23/2019,97100758,1769768970,106224748,1876419674,454710,12281810,483130,10159823,5434610,147416598,3487810,84801744,13467107,524949562,9256617,503892102
01/22/2019,120963268,1990880035,132347243,2095384750,348260,7038588,463280,12595299,5014830,130090950,6788440,145584270,14728265,354586836,7083540,286473777
01/21/2019,114355013,2198761410,112950573,2144717042,889180,51883110,665910,13851934,5570690,199152046,7606150,233533732,5466960,260550554,6880490,328821928
01/18/2019,86215275,1639644539,90544199,1631946077,222140,4218804,734510,19498163,5230430,145011666,6675711,183193944,40156415,1868415452,40229250,1876719111
01/17/2019,106794054,1658234889,113208254,1654893508,526320,9662362,381050,6280760,6945756,188764256,8868486,282722803,8825510,367728474,8266880,345174276
01/16/2019,108019246,1824927280,138200805,2530276059,424350,6742573,344100,15705718,11818280,323188880,13212816,557100478,14417000,946581921,8137750,342815811
01/15/2019,100797294,1810157879,102339925,1889915787,340180,6498821,210510,7461028,5437471,187845382,7916340,211945698,14489730,472661796,13118580,406821680
01/14/2019,94010250,1551333301,100758090,1793076091,323560,6022927,331290,8052196,10197760,329329692,7108760,188894628,7761840,307981409,7024400,285150468
1/11/2019,94590943,1719754827,102075283,1992644300,835310,7926766,343760,5924004,10603590,325761249,11170880,316100085,9895779,384083504,6157529,238488186
1/10/2019,99849627,1718479168,107167627,1874068379,3002694,133055903,380540,6906417,6041530,153981643,5791600,211913196,10661878,390727131,11498752,386815927
1/09/2019,106693190,1677361578,113932320,1806478524,531910,11882854,428440,7259997,6580800,205249983,5826470,153506367,12941430,458842085,13231020,469811943
1/08/2019,84313271,1503750490,81646040,1411826358,1046510,12812600,401760,10213697,4359270,127415732,5616031,134067134,9145970,336063064,15447850,488651499
1/07/2019,80454539,1495015603,81939859,1500499280,438150,7850105,248510,7687052,9728380,227508112,9982800,211306470,7911160,335066908,10146350,392813292
1/04/2019,112140406,1991593571,108922083,1808637883,351640,5602297,673850,19198784,5060960,107967085,9939743,271197728,8702780,309491740,11281540,389221486
1/03/2019,124014556,2188734808,126818136,2182326448,788490,10696321,705580,14994997,9830710,221692111,12415180,403189164,11216502,429504770,9240442,315972873
1/02/2019,79328640,1453022360,87219960,1571308002,268680,5769823,779670,21152641,11794390,262020329,9237120,304291271,10785910,401356447,7114060,253022203
12/28/2018,116580344,1828202020,141081373,2471768857,309340,6023763,578640,12852312,11985183,367808712,14801273,384984606,20379880,788877263,9585980,416222352
12/27/2018,104224039,1819740589,116281817,2295237812,710400,14054949,725900,14791783,7433520,244099733,14578030,249858997,15760278,558252951,7875858,326461394
12/26/2018,96942674,1508489546,104931648,1869512924,235740,15964403,279830,16418754,14296860,425889433,12839966,263288852,13212140,479348395,11847540,398530124
12/25/2018,179194819,3113317703,207417969,4175460229,526620,12509920,817310,28489391,38756720,1309194854,19650700,381336085,7172220,230357490,7976130,185477470
12/24/2018,120653274,2052493069,123570423,2346921081,1071980,18486558,478230,13866732,12019370,433568052,13906537,244562483,8295570,325047074,7961670,285959506
12/21/2018,139386484,3054851851,143691184,3024572901,286200,8648055,751870,26470869,13501840,466200866,10787490,335357159,26357930,909311892,31820140,1237151262
12/20/2018,107527783,2060957843,102435593,1919976670,990370,22099679,759170,14552511,6843520,232968697,12868090,350724891,11898130,406197600,14957190,512821075
12/19/2018,142446304,3105942407,135621943,2995210598,647180,11290980,213750,5646546,17007840,369889631,25776901,415029774,10813650,364421016,15214500,556764162
12/18/2018,132327970,2576494695,147380410,3155501358,1569180,26685001,540760,13426174,11163530,332750483,10700380,467485456,18249220,845314887,12799820,516149887
12/17/2018,158551060,3290295418,200512808,3442972614,2147230,36286028,1318310,26765459,18897422,415784633,31574190,899467561,14507220,529267342,15810492,607274315
12/14/2018,165588674,3736143399,142483370,3107070014,867850,10205707,479320,12933401,6804310,230087853,34964103,926485984,9281230,292130924,9329811,308426385
12/13/2018,129840809,2381778695,135582792,2455631447,1935880,22502079,731690,12998576,7342616,233235078,10794532,281503743,13011290,578128766,14305231,721606813
12/12/2018,168137827,3359632597,151213863,2671202955,794230,21731071,549130,13455805,10596276,317466647,42399070,1242655823,25453540,799541111,19553670,776084859
12/11/2018,135356946,2793787421,116684862,2202141936,363580,11517414,706550,9782698,11518390,260545495,42517174,1014455368,16591880,440366621,9132970,406754987
12/10/2018,165852618,3558649014,147635368,3115904699,985490,14045846,801160,17258814,12283880,371980859,44236990,1031935925,14805240,459986925,8673560,431901764
12/07/2018,152544540,3098570281,132328890,2600170057,649310,14518847,679330,14130541,11899970,424759524,37614820,986900918,10202490,351824754,9675480,416913686
12/06/2018,135921508,2696254811,131397563,2617110027,792500,16017017,1275270,34530390,15498573,350740914,28159340,552517119,7269290,365861687,10655390,418269659
12/05/2018,160433189,3460360717,135178390,2944585254,1225390,22050281,1033723,22765255,15190870,327913187,45834239,956946400,11637013,525319822,12610190,549795040
12/04/2018,174903361,3489795399,139299307,2908936357,650490,17164831,468080,13567130,10490150,278703196,65657350,1249407283,11012860,602559052,11480041,579132138
12/03/2018,164806584,3479547336,146285970,3084446734,1551720,40898890,757630,21061022,19607760,508770965,43611054,1072577742,12763470,544641202,9779300,429668483
11/30/2018,114409845,2323399175,112203871,2365940120,673570,15132418,410900,6648145,10917961,689911643,18012578,392102534,13277012,615795980,13279429,641156432
11/29/2018,100054000,2008712710,107439140,2166485768,669580,22864773,265340,9409921,6372990,166311907,9287780,210752918,8433080,448858664,7916340,368984482
11/28/2018,86725095,1729348601,97957609,2220214038,327830,8776578,321780,9095516,16830924,639914580,13526960,311996198,11873930,516717040,11905230,470477320
11/27/2018,100692527,1908912264,105152747,2044130505,355890,9515596,428590,11846444,9735800,267595185,10980720,275274720,11614814,680347146,9722134,592275558
