time,index,Sản xuất Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Hóa chất,Lâm nghiệp và Giấy,Kim loại,Khai khoáng,Xây dựng và Vật liệu,Hàng công nghiệp,Điện tử & Thiết bị điện,Công nghiệp nặng,Vận tải,Tư vấn & Hỗ trợ Kinh doanh,Ô tô và phụ tùng,Bia và đồ uống,Sản xuất thực phẩm,Hàng gia dụng,Hàng hóa giải trí,Hàng cá nhân,Thuốc lá,Thiết bị và Dịch vụ Y tế,Dược phẩm,Phân phối thực phẩm & dược phẩm,Bán lẻ,Truyền thông,Du lịch & Giải trí,Viễn thông cố định,Viễn thông di động,Sản xuất & Phân phối Điện,Nước & Khí đốt,Ngân hàng,Bảo hiểm phi nhân thọ,Bảo hiểm nhân thọ,Bất động sản,Dịch vụ tài chính,Phần mềm & Dịch vụ Máy tính,Thiết bị và Phần cứng
2025-09-08,32894.188,62.959,282.913,1361.0000000000002,408.57700000000006,482.50199999999995,955.2469999999998,4755.914000000001,446.364,674.2430000000002,433.4800000000001,2712.3769999999995,759.3409999999999,322.48699999999997,1326.3480000000002,3036.643,214.78,39.85,1089.301,74.122,184.596,1580.4759999999999,185.7,538.4989999999999,1012.8429999999997,751.01,134.918,124.4,1413.7570000000003,1822.112,669.8290000000002,262.929,56.9,2317.026,1975.1320000000003,271.97299999999996,153.64
2025-09-09,32938.143000000004,63.056000000000004,281.564,1360.4520000000002,408.382,481.75399999999996,945.4069999999999,4767.921000000001,445.476,676.8520000000002,432.4560000000001,2710.182999999999,757.961,328.725,1316.739,3041.4860000000012,215.48000000000002,39.85,1090.8739999999998,73.522,184.89600000000002,1588.9229999999998,187.7,539.965,1020.8789999999999,763.582,134.56,124.30000000000001,1417.3610000000003,1813.368,674.0389999999999,263.307,56.8,2324.857,1977.949,273.67699999999996,153.84
2025-09-10,32967.993,63.78,285.03700000000003,1359.1819999999998,413.819,480.975,946.577,4798.075000000002,447.6930000000001,676.519,435.31300000000005,2706.8259999999996,755.049,329.66200000000003,1309.498,3038.5410000000006,214.7,41.0,1093.1049999999998,75.822,185.046,1596.9360000000001,188.0,538.1139999999999,1011.5289999999999,762.1260000000001,134.66000000000003,124.30000000000001,1423.9850000000004,1814.3290000000002,675.434,264.27,57.3,2320.5370000000003,1973.668,272.514,154.072
2025-09-11,32987.277,63.568,283.13599999999997,1363.5180000000005,415.83,485.5950000000001,940.7970000000001,4818.076000000002,452.76099999999997,678.3190000000001,434.326,2695.4219999999996,757.265,333.15,1310.945,3032.807,214.25,40.45,1092.539,74.82900000000001,185.453,1590.1760000000004,185.2,546.1689999999999,1023.6780000000001,767.327,134.76,122.89999999999999,1425.9569999999999,1805.73,677.4440000000001,265.733,57.7,2327.8179999999998,1957.286,273.363,153.0
2025-09-12,33220.519,64.342,288.41099999999994,1379.523,417.905,498.63300000000004,952.4349999999998,4851.455999999998,446.65,683.3740000000001,439.02200000000016,2708.101,758.2,334.94,1322.9810000000002,3065.2740000000013,215.54,40.85,1099.9419999999998,74.15,186.047,1597.242,182.60000000000002,552.4889999999999,1026.161,774.6780000000002,135.9,123.6,1438.9470000000001,1809.335,677.327,265.61199999999997,57.7,2348.261,1970.9920000000004,276.10900000000004,155.78999999999996
2025-09-15,33428.391,65.05,290.349,1395.993,419.44499999999994,500.942,951.405,4870.2559999999985,445.556,691.042,443.7870000000001,2723.4339999999993,761.783,337.846,1328.338,3101.809,218.4,39.6,1109.7999999999997,75.1,191.371,1605.1580000000004,187.3,560.8539999999999,1023.29,784.0480000000001,136.6,126.0,1434.9050000000004,1820.338,682.664,265.817,59.3,2367.2429999999995,1978.9020000000003,276.94100000000003,157.72499999999997
2025-09-16,33368.3,64.747,293.423,1394.3450000000003,409.24799999999993,498.24300000000005,950.575,4860.306999999998,445.42300000000006,691.3599999999999,440.34300000000013,2705.9229999999993,760.872,338.344,1335.644,3105.2980000000002,219.61,39.6,1111.53,75.4,189.194,1597.4300000000005,178.70000000000002,566.544,1027.8069999999998,782.2070000000001,137.0,125.0,1438.3460000000007,1825.3830000000003,687.7360000000001,266.758,58.4,2354.7419999999997,1956.8839999999998,277.559,158.37499999999997
2025-09-17,33317.653,64.68,293.455,1394.5990000000002,409.499,493.94399999999996,947.095,4851.478999999999,446.973,695.8459999999999,439.6610000000002,2701.502000000001,751.0629999999999,335.84700000000004,1336.035,3089.963,219.07,40.0,1110.023,74.7,192.64700000000002,1595.356,183.8,561.3140000000001,1024.894,787.3050000000002,138.79999999999998,126.1,1431.121,1828.8,681.433,266.08799999999997,59.5,2355.308,1947.804,283.19100000000003,158.758
2025-09-18,33265.258,63.826,290.705,1384.7820000000002,409.5089999999999,492.134,954.9149999999997,4853.426,453.18700000000007,690.305,435.1,2699.124000000001,750.598,332.1,1346.425,3085.7250000000013,217.83000000000004,39.6,1107.9260000000002,73.4,187.55700000000002,1600.1509999999998,186.8,561.4509999999999,1012.6839999999997,784.2320000000001,139.4,124.4,1443.8740000000005,1825.653,676.9189999999999,265.06500000000005,58.7,2358.639,1918.7789999999995,279.85,160.487
2025-09-19,33266.171,63.049,286.03400000000005,1378.9129999999996,403.71399999999994,493.934,952.5379999999999,4865.332999999998,453.49800000000005,700.063,432.36500000000007,2712.8610000000003,753.3389999999999,334.3,1361.247,3091.552000000001,217.64999999999998,38.900000000000006,1114.2430000000002,74.7,188.8,1599.1650000000002,172.9,555.2529999999999,1012.236,780.659,137.1,123.9,1430.4840000000002,1827.515,670.296,264.95700000000005,57.9,2354.5860000000002,1924.9380000000006,277.727,159.522
2025-09-22,33098.188,62.845,279.189,1367.163,401.18499999999995,490.52399999999994,940.4380000000001,4843.709999999999,454.26500000000004,697.0630000000001,427.045,2690.626000000001,758.2429999999999,329.65200000000004,1371.0279999999998,3084.5050000000006,218.24,38.85,1108.161,74.3,187.433,1589.3949999999998,173.8,546.423,1024.71,777.5970000000002,135.6,122.0,1423.7089999999996,1808.8220000000001,661.5149999999999,267.531,56.5,2354.619,1902.067,270.918,158.517
2025-09-23,33113.159,62.806,277.50299999999993,1368.453,401.51300000000003,488.77400000000006,938.5979999999998,4855.0999999999985,450.01500000000004,696.472,424.0260000000002,2702.3250000000016,759.078,331.301,1373.191,3082.456,216.57,40.45,1105.4170000000001,74.8,189.18400000000003,1583.9329999999998,182.8,542.3639999999999,1021.973,779.33,133.6,122.4,1419.1899999999998,1812.7320000000002,661.7429999999999,266.579,56.0,2350.7599999999998,1909.8840000000002,270.695,161.14399999999995
2025-09-24,33225.234,63.318000000000005,279.021,1371.393,413.6039999999999,495.16299999999995,942.2080000000002,4865.161999999999,447.105,695.863,428.39600000000013,2696.8130000000006,763.333,329.55,1367.137,3085.6159999999995,217.09,40.45,1113.0120000000004,75.0,185.51999999999998,1598.0240000000003,173.0,546.281,1029.9809999999998,781.7500000000001,135.6,122.9,1419.215,1817.766,675.8940000000001,267.028,56.5,2370.8700000000003,1923.212,272.2,160.259
2025-09-25,33298.173,63.957,279.679,1374.9330000000002,401.789,484.342,944.0779999999999,4900.189999999998,446.917,699.5630000000001,429.9100000000001,2709.7070000000017,764.1379999999999,330.649,1371.399,3090.476999999998,217.57,39.4,1112.1450000000002,75.4,184.35000000000002,1598.6159999999998,187.8,548.9789999999999,1030.551,784.0569999999999,134.0,123.0,1423.1910000000005,1821.71,674.2850000000002,267.857,56.5,2371.401,1921.1589999999999,272.44999999999993,162.02399999999994
2025-09-26,33294.297,63.327999999999996,279.736,1365.8030000000003,401.62899999999996,490.4429999999999,981.3380000000001,4880.674999999999,447.37699999999995,700.2080000000001,433.182,2708.8280000000004,762.831,332.3,1368.818,3091.2129999999997,216.88,40.15,1109.4460000000001,75.4,184.45,1608.9160000000002,187.70000000000002,545.425,1031.371,777.964,133.20000000000002,122.3,1428.0760000000002,1805.1670000000001,668.986,273.84000000000003,56.5,2381.99,1904.3119999999997,271.45,163.06500000000003
2025-09-29,33217.171,62.806,280.249,1357.7900000000002,397.898,481.743,980.968,4855.347999999999,448.183,710.5220000000002,436.70700000000005,2703.328,757.4200000000001,326.50199999999995,1380.152,3089.7340000000004,216.42000000000002,40.0,1105.379,75.4,183.64999999999998,1617.4000000000003,187.8,543.206,1019.712,776.3570000000001,133.3,120.69999999999999,1423.6360000000002,1814.0430000000001,668.036,271.808,56.2,2355.352,1906.052,269.2,164.17000000000002
2025-09-30,33161.301999999996,61.623000000000005,277.25,1349.9899999999998,399.673,481.044,955.108,4853.345999999998,444.893,716.152,431.31700000000006,2685.451000000001,752.0049999999999,322.56000000000006,1379.9,3110.5399999999995,215.75,39.45,1098.305,76.0,183.39999999999998,1623.4529999999997,180.8,541.5219999999999,1022.292,781.0270000000002,132.9,118.5,1421.4970000000003,1814.366,668.117,274.817,55.3,2350.651,1913.483,265.65,163.17
2025-10-01,33161.929000000004,61.790000000000006,276.55,1353.0699999999997,397.377,481.712,946.058,4869.4479999999985,445.50300000000004,727.047,428.38800000000003,2688.5630000000006,755.3470000000001,324.294,1347.696,3104.8149999999996,216.31,39.55,1097.394,75.9,184.25,1625.5009999999997,186.9,539.1769999999999,1018.0420000000001,785.7500000000003,133.1,118.9,1422.8599999999997,1810.526,677.311,272.393,54.9,2351.354,1915.279,264.1,164.774
2025-10-02,32957.701,61.571000000000005,275.95,1358.96,394.49,478.1610000000001,937.5779999999999,4847.011000000002,443.813,719.947,430.3020000000001,2673.264,753.8199999999999,326.044,1330.9869999999999,3080.7570000000005,217.23,39.900000000000006,1094.8999999999999,75.7,183.85000000000002,1591.346,186.8,536.2739999999999,1009.6819999999998,782.522,131.29999999999998,119.19999999999999,1418.2259999999999,1810.289,675.237,269.707,54.1,2332.472,1891.2420000000002,261.29999999999995,163.769
2025-10-03,32778.801999999996,60.58,270.20000000000005,1339.0000000000002,389.188,475.01199999999994,926.4989999999999,4826.010999999999,441.92900000000003,707.434,430.23699999999997,2667.1860000000006,755.124,326.54699999999997,1325.1819999999998,3049.2419999999997,216.84999999999997,39.900000000000006,1091.682,75.7,183.68,1606.1459999999995,186.7,532.926,1008.0420000000001,779.8120000000001,133.1,117.69999999999999,1415.557,1808.856,668.975,269.331,53.0,2299.929,1871.8,266.59999999999997,163.14500000000004
2025-10-06,33010.55100000001,62.223,272.0,1352.15,397.14,482.312,931.8990000000002,4860.251999999996,445.367,707.1429999999999,428.514,2684.5850000000014,751.208,324.796,1317.3229999999996,3084.213,218.33,41.5,1096.7850000000005,75.7,184.26,1597.005,172.7,538.4519999999999,1009.6819999999999,792.2330000000003,133.9,120.1,1421.7870000000003,1812.1929999999998,690.5790000000001,272.157,54.5,2323.2309999999998,1920.7199999999998,270.4,163.21200000000002
2025-10-07,32993.48,61.347,273.44999999999993,1348.1999999999998,396.48799999999994,477.7720000000001,931.8490000000002,4880.153,449.20300000000003,705.8879999999999,429.41,2680.321000000001,755.4749999999999,325.69899999999996,1319.2999999999997,3082.1650000000004,217.69,42.65,1098.397,75.7,184.77999999999997,1590.6160000000002,172.5,544.185,1005.782,789.556,132.2,119.0,1432.4819999999997,1807.268,683.589,270.51,53.4,2309.813,1917.6799999999996,267.5,161.46200000000002
2025-10-08,33051.922,61.62100000000001,276.05,1354.2800000000004,397.352,480.56199999999995,931.8290000000002,4885.030000000001,444.28299999999996,714.1379999999999,432.2080000000001,2688.154000000001,749.901,329.246,1315.9729999999997,3094.129,217.07999999999998,42.8,1098.289,75.7,184.86,1600.8359999999998,166.0,551.247,1006.042,787.9760000000001,132.8,119.30000000000001,1429.3819999999996,1808.918,687.3500000000001,270.072,54.8,2316.135,1916.5299999999997,267.75,163.299
2025-10-09,33107.577,63.016000000000005,278.84999999999997,1361.5400000000002,397.3399999999999,481.6099999999999,932.399,4890.303,455.255,723.728,428.482,2686.440000000002,749.751,330.745,1325.3500000000001,3071.367,217.5,42.699999999999996,1100.5220000000002,75.7,184.73000000000002,1599.1560000000002,166.8,557.8699999999999,1017.4520000000001,787.3750000000001,133.0,119.5,1423.6259999999997,1803.4219999999998,692.982,269.98699999999997,55.1,2329.3999999999996,1924.52,267.9,162.15900000000002
2025-10-10,33231.047999999995,63.331,284.1,1356.3999999999999,395.97800000000007,488.6499999999999,935.249,4907.0999999999985,452.777,737.5379999999998,429.98900000000003,2709.057000000001,753.6509999999998,327.795,1345.1,3091.6660000000015,217.94,42.65,1099.648,76.5,184.48000000000002,1608.742,165.9,566.0500000000001,1013.5119999999998,787.6960000000001,133.5,119.5,1424.404,1809.016,695.7950000000001,268.746,54.5,2337.0389999999998,1916.93,266.9,163.21900000000002
2025-10-13,33302.505000000005,62.914,281.59999999999997,1359.66,397.36299999999994,483.77,974.3,4911.255999999997,446.4169999999999,735.5319999999999,429.0840000000001,2699.4070000000006,750.401,325.845,1341.95,3095.1169999999997,217.65,45.6,1099.7979999999998,75.9,184.31,1615.6,181.8,563.241,1020.172,795.0420000000003,133.0,118.4,1424.3389999999995,1814.376,697.605,265.7,52.8,2362.938,1911.5100000000002,265.05,163.05800000000005
2025-10-14,33167.554000000004,61.838,282.4,1344.12,397.009,477.62000000000006,968.1,4889.733999999998,439.8169999999999,748.0049999999999,428.05999999999995,2691.0000000000005,751.168,321.09700000000004,1331.3500000000004,3074.979,216.57000000000002,43.1,1095.5539999999999,76.4,179.87,1611.924,181.8,564.784,1012.87,801.083,129.3,117.5,1421.6559999999997,1809.036,691.739,267.8,52.0,2351.9150000000004,1915.5599999999997,261.15,159.64600000000002
2025-10-15,33118.757,61.923,287.1,1337.2600000000002,398.648,476.68,945.2,4891.479,434.077,764.077,425.57000000000005,2670.3999999999987,750.268,319.45,1334.2000000000003,3100.43,214.89,41.9,1095.1999999999998,79.8,179.75,1606.366,172.7,566.6709999999998,1007.68,813.9150000000002,129.4,115.69999999999999,1414.6070000000002,1814.016,693.938,268.4,51.0,2344.231,1895.6899999999998,257.3,158.841
2025-10-16,33276.514,61.769000000000005,285.7,1342.82,402.68999999999994,482.81000000000006,959.4399999999999,4919.668999999999,432.34299999999996,781.6229999999999,428.3400000000001,2703.4759999999997,750.1,317.203,1325.9000000000003,3124.8830000000016,214.17000000000002,43.05,1100.1709999999998,77.7,183.6,1616.147,172.7,564.7309999999999,1007.7499999999998,823.3650000000001,126.9,115.0,1419.2730000000001,1798.9850000000001,693.0859999999999,268.35,51.4,2358.083,1904.5900000000001,257.5,161.197
2025-10-17,33203.935,61.202,284.8,1340.7499999999995,399.909,479.32999999999987,973.8699999999999,4905.507000000002,428.7029999999999,775.932,425.25,2702.998999999999,750.6,315.60799999999995,1333.2500000000002,3117.5910000000017,214.60000000000002,41.55,1100.0919999999996,77.7,181.82,1609.414,167.5,560.38,1005.0699999999999,820.7460000000001,126.1,116.8,1413.744,1821.662,683.4340000000001,267.45,50.5,2343.102,1891.8700000000003,251.85,163.25000000000003
2025-10-20,32579.763,58.775000000000006,276.3,1306.3700000000003,393.20500000000004,469.47,962.4300000000001,4831.517,422.205,754.2910000000002,411.49000000000007,2648.8989999999994,744.6999999999999,319.521,1323.4500000000003,3035.641,210.3,41.85,1085.5529999999999,75.9,181.03,1600.0829999999996,173.20000000000002,534.5149999999999,994.9,815.592,126.5,121.2,1400.7859999999996,1814.992,646.496,261.8,47.1,2249.992,1829.1500000000003,247.45000000000005,163.10999999999999
2025-10-21,32722.037999999997,59.83500000000001,281.2,1318.9800000000002,388.695,467.02000000000004,964.78,4864.469,425.7129999999999,766.4000000000001,412.39,2659.9890000000005,743.9000000000001,316.13699999999994,1319.5000000000002,3049.551,211.81,43.2,1093.115,77.7,180.93,1603.251,153.7,549.762,994.1,826.351,129.4,122.6,1398.6199999999997,1811.432,656.3340000000001,263.7,49.0,2255.764,1841.83,258.35,162.53000000000003
2025-10-22,32837.388,61.553999999999995,279.6,1321.3100000000002,403.06300000000005,472.4600000000001,960.99,4881.812000000001,426.0489999999999,763.3000000000002,417.37,2660.2630000000004,744.65,319.56,1324.75,3055.202,212.02,43.1,1096.895,77.7,181.2,1616.4109999999996,169.70000000000002,558.505,996.5999999999999,825.6159999999999,131.9,121.3,1400.2,1807.962,659.5860000000001,269.1,49.3,2268.36,1833.48,263.35,163.17000000000002
2025-10-23,32865.28,62.040000000000006,288.1,1320.2399999999996,402.528,466.8900000000001,944.97,4873.815000000001,420.0189999999999,761.1000000000001,417.16999999999996,2669.9960000000005,743.4000000000001,321.53000000000003,1330.3000000000002,3054.7499999999995,212.67999999999998,43.1,1104.289,77.3,181.35,1647.9109999999998,169.5,556.4699999999999,986.75,828.537,131.0,119.9,1407.19,1805.062,658.453,276.2,49.4,2262.9799999999996,1846.21,258.15,166.0
2025-10-24,32877.518,62.00399999999999,288.55000000000007,1334.1999999999996,404.245,464.7100000000001,935.5000000000002,4879.804000000002,421.84999999999997,756.91,414.37,2683.4170000000004,746.4500000000002,325.26,1325.15,3062.3500000000013,215.49,42.7,1111.021,77.4,177.14999999999998,1612.0800000000002,169.5,562.85,988.01,823.887,132.0,124.0,1401.6999999999996,1813.6119999999999,652.8480000000001,276.55,48.75,2257.0199999999995,1853.03,260.95,172.2
2025-10-27,32817.609000000004,61.065999999999995,287.45000000000005,1336.2999999999997,406.27899999999994,464.91999999999996,917.1800000000001,4861.568000000001,422.35,751.5600000000001,421.06000000000006,2674.5919999999996,747.85,328.0,1330.3500000000004,3068.6,212.83999999999997,43.6,1110.917,77.5,176.91,1608.4600000000003,169.7,554.9200000000001,999.9,822.1840000000001,131.8,124.0,1409.3,1810.5879999999997,643.8149999999999,277.0,49.8,2236.5199999999995,1840.31,262.25,176.17
2025-10-28,32998.027,60.649,286.25,1337.2900000000002,405.199,467.47999999999996,917.6800000000001,4892.950000000005,424.40999999999997,756.8000000000002,418.74000000000007,2691.2500000000005,748.0999999999999,331.7,1335.2500000000005,3075.5499999999993,213.07999999999998,43.1,1111.908,77.8,176.81,1624.0300000000002,173.1,563.4300000000001,1003.5500000000001,834.5420000000001,131.8,123.2,1408.45,1816.903,654.8960000000001,278.90000000000003,49.9,2253.33,1860.19,267.05000000000007,182.76000000000002
2025-10-29,33205.278,62.300000000000004,300.65,1358.3,403.2399999999999,460.0800000000001,927.3,4936.810000000003,432.67999999999995,757.3000000000002,417.55,2701.2500000000005,744.3499999999999,335.54999999999995,1337.65,3095.5100000000007,214.42000000000002,45.0,1115.3290000000002,78.0,177.05,1658.4200000000003,173.2,561.4999999999999,1005.15,845.7320000000001,134.1,122.6,1416.5000000000002,1821.501,665.0860000000001,280.00000000000006,50.2,2265.7799999999997,1852.19,266.45000000000005,186.55
2025-10-30,33194.728,61.65,301.25,1353.8099999999995,402.62,469.26,915.1700000000001,4939.430000000003,436.8399999999999,751.2500000000001,425.75000000000006,2709.85,747.3000000000001,334.36,1343.4,3098.2099999999996,213.91,47.4,1115.1499999999999,78.3,176.18,1623.2700000000002,172.9,565.0299999999999,994.4,843.5580000000001,134.8,129.60000000000002,1414.5,1827.6000000000001,659.3500000000001,281.3,50.6,2273.38,1843.2,268.54999999999995,191.60000000000005
2025-10-31,33183.578,62.099999999999994,301.85,1364.5500000000002,406.23,469.07,902.9200000000001,4935.030000000005,437.7499999999999,749.0,429.12,2700.4999999999995,751.8499999999999,330.03,1347.1,3099.779999999999,213.86,49.4,1115.4599999999998,78.3,176.82,1644.75,172.8,564.52,1002.4000000000001,836.6480000000003,132.0,133.7,1414.1500000000003,1821.61,648.3000000000001,286.09999999999997,50.8,2259.4399999999996,1839.7700000000002,268.55,187.32
2025-11-03,33041.21,60.9,298.35,1354.3300000000002,406.44,466.94000000000005,902.6700000000001,4905.8700000000035,438.38,749.7000000000002,428.20000000000005,2690.3500000000004,748.3000000000001,329.05,1334.65,3122.37,208.11,49.4,1112.9899999999998,76.9,176.25,1642.75,164.4,560.09,1001.4399999999999,837.7300000000001,131.10000000000002,130.39999999999998,1406.4099999999996,1814.9299999999998,635.35,299.2,54.3,2231.09,1815.2599999999995,271.8,184.81
