time,index,Sản xuất Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Hóa chất,Lâm nghiệp và Giấy,Kim loại,Khai khoáng,Xây dựng và Vật liệu,Hàng công nghiệp,Điện tử & Thiết bị điện,Công nghiệp nặng,Vận tải,Tư vấn & Hỗ trợ Kinh doanh,Ô tô và phụ tùng,Bia và đồ uống,Sản xuất thực phẩm,Hàng gia dụng,Hàng hóa giải trí,Hàng cá nhân,Thuốc lá,Thiết bị và Dịch vụ Y tế,Dược phẩm,Phân phối thực phẩm & dược phẩm,Bán lẻ,Truyền thông,Du lịch & Giải trí,Viễn thông cố định,Viễn thông di động,Sản xuất & Phân phối Điện,Nước & Khí đốt,Ngân hàng,Bảo hiểm phi nhân thọ,Bảo hiểm nhân thọ,Bất động sản,Dịch vụ tài chính,Phần mềm & Dịch vụ Máy tính,Thiết bị và Phần cứng
2025-07-03,30278.369,65.97,271.419,1375.955,383.08399999999995,435.682,950.352,4413.968999999997,442.39700000000005,630.8979999999998,427.43699999999995,2675.5530000000003,726.254,257.053,1316.2649999999999,3024.6009999999997,216.757,44.51,1070.731,73.14,179.458,1542.8519999999996,179.50000000000003,544.74,952.355,705.4410000000001,126.629,124.919,1381.6230000000003,1696.544,547.3499999999999,245.43300000000002,53.0,2120.788,673.888,257.68499999999995,144.137
2025-07-04,30345.186999999998,66.32000000000001,272.83700000000005,1373.1849999999993,384.5239999999999,431.549,955.447,4402.201,434.509,626.91,429.378,2704.3439999999996,730.0219999999999,259.76099999999997,1318.3559999999998,3024.1910000000003,216.794,44.61,1074.513,70.885,180.483,1559.0929999999998,176.90000000000003,546.4410000000001,952.8079999999999,705.9060000000001,129.52700000000002,126.80799999999999,1382.8759999999997,1698.8990000000001,551.943,245.85,54.9,2130.633,672.256,262.42499999999995,147.103
2025-07-07,30402.15,66.072,272.85,1373.765,386.12,435.7499999999999,952.223,4414.525,442.21299999999997,617.048,430.128,2722.051,731.668,261.432,1322.547,3003.0119999999993,215.49599999999998,43.41,1076.4330000000002,71.314,180.67000000000002,1552.8070000000002,172.2,544.993,963.4800000000001,707.502,129.227,126.807,1384.451,1700.791,563.9010000000001,244.60600000000002,54.5,2149.183,679.296,263.99899999999997,145.68
2025-07-08,30574.426,66.67,273.4580000000001,1374.865,386.57900000000006,446.22999999999996,955.1729999999999,4439.253,441.84100000000007,620.05,429.841,2739.2550000000015,730.29,259.70500000000004,1325.8589999999997,3011.58,216.541,43.11,1079.0289999999998,71.378,180.563,1563.576,176.5,546.27,1007.5150000000001,713.5689999999998,128.406,126.41199999999999,1392.139,1708.5800000000002,566.604,246.67100000000002,53.9,2155.792,686.0389999999999,266.30499999999995,144.87800000000001
2025-07-09,30672.417,67.017,275.935,1371.3619999999999,386.95000000000005,449.9799999999999,970.4599999999997,4442.003999999999,441.1260000000001,617.09,431.0079999999999,2749.5420000000004,733.3330000000001,260.562,1325.292,3007.025999999999,219.52100000000002,44.11,1080.5419999999997,71.76400000000001,181.90699999999998,1552.1949999999997,175.5,546.9239999999999,1047.368,712.809,127.60599999999998,127.211,1395.688,1706.916,573.875,248.05300000000003,53.9,2167.81,702.433,264.318,143.28
2025-07-10,30756.126,68.066,278.988,1368.52,387.087,453.5359999999999,964.0149999999998,4449.253000000001,440.7680000000001,620.0800000000002,431.15000000000003,2755.662999999999,736.1839999999999,261.824,1373.592,3009.87,217.99300000000002,45.397,1085.2129999999997,71.957,178.567,1550.4230000000005,175.60000000000002,545.5830000000001,1044.7179999999998,716.4669999999999,128.70600000000002,133.802,1391.9429999999995,1714.0410000000002,564.2139999999999,247.596,54.0,2177.8369999999995,701.055,267.07399999999996,145.34400000000002
2025-07-11,30728.752,67.46700000000001,271.848,1363.629,387.26300000000003,453.7719999999999,965.1529999999998,4446.8499999999985,441.145,619.1610000000001,433.623,2744.7669999999994,730.755,260.88,1352.586,3028.6750000000006,218.768,44.097,1085.8409999999997,71.807,179.011,1554.7320000000002,179.10000000000002,547.49,1043.6640000000002,712.614,129.006,134.305,1385.1240000000003,1716.155,566.498,248.25600000000003,53.7,2164.8770000000004,710.382,269.466,146.28500000000003
2025-07-14,30792.493000000002,67.31700000000001,272.179,1359.7139999999995,386.62899999999996,454.43899999999996,958.754,4456.904,444.47999999999996,627.605,428.89099999999996,2741.247999999999,736.605,266.15999999999997,1406.377,3027.7650000000003,219.61300000000003,45.346999999999994,1085.4209999999998,71.256,179.168,1542.7220000000002,173.3,556.185,1021.1640000000001,708.2869999999998,129.006,132.503,1400.231,1715.5449999999998,568.884,248.29800000000003,53.9,2175.7019999999998,715.2639999999999,270.36199999999997,145.268
2025-07-15,30711.327000000005,67.06700000000001,270.184,1349.4959999999999,389.45099999999996,455.413,955.349,4441.888,439.121,626.8040000000001,429.56699999999995,2716.244999999999,731.7769999999999,267.25,1397.2169999999996,3029.4139999999998,218.13299999999998,44.846999999999994,1080.8979999999997,73.278,179.204,1539.568,172.3,553.074,1016.6080000000001,710.1349999999999,129.006,131.11599999999999,1397.1570000000002,1717.798,566.4369999999999,246.98800000000003,53.8,2182.048,719.118,267.847,145.72400000000002
2025-07-16,30799.322,67.11699999999999,270.323,1352.5880000000002,395.80400000000003,458.36799999999994,959.6719999999999,4459.470000000002,432.8499999999999,634.5230000000001,431.864,2721.661999999999,735.3950000000001,268.889,1402.11,3026.443,218.21800000000002,44.647000000000006,1088.619,72.778,181.55700000000002,1543.7989999999998,172.4,555.055,1015.0250000000001,710.6209999999998,133.706,133.012,1403.315,1712.5779999999997,571.097,247.337,54.4,2175.975,732.368,268.75999999999993,146.977
2025-07-17,30889.787,67.06700000000001,271.59600000000006,1359.4569999999999,395.14900000000006,461.3130000000001,988.3080000000002,4471.208999999999,432.3349999999999,654.9300000000001,428.748,2723.5269999999996,733.347,270.16,1335.1970000000001,3037.009000000001,218.028,44.447,1087.1109999999999,73.078,178.49599999999998,1544.936,176.6,558.793,1041.8960000000002,713.059,140.706,134.108,1402.9259999999997,1719.7420000000002,573.478,249.609,53.5,2204.256,730.1740000000001,269.866,145.626
2025-07-18,31033.267,67.814,274.76800000000003,1373.741,397.008,461.32099999999997,1014.4269999999998,4499.584000000001,433.861,660.3740000000001,426.6539999999999,2731.8209999999995,745.5430000000001,269.085,1338.51,3043.429,219.85,45.447,1095.3169999999998,72.878,181.385,1545.2419999999995,176.6,562.0649999999999,1028.1600000000003,711.2099999999998,141.268,132.513,1407.9179999999997,1726.145,579.631,246.996,52.5,2217.1749999999997,734.98,269.6429999999999,148.404
2025-07-21,30995.283000000003,67.017,272.845,1381.629,391.298,465.17,1042.315,4499.389000000002,431.50499999999994,652.0450000000001,425.90099999999995,2735.537,740.2520000000001,272.05600000000004,1337.2040000000002,2991.6409999999996,220.517,45.397,1091.115,73.92899999999999,180.235,1551.3950000000002,172.7,558.473,1020.305,718.674,137.489,130.122,1418.2700000000002,1738.132,578.9649999999999,247.59400000000002,51.9,2209.706,729.4709999999999,270.513,144.57700000000003
2025-07-22,31207.635,67.264,272.991,1383.773,401.917,465.995,1086.716,4512.845000000001,435.24699999999996,664.4900000000001,424.977,2762.653,739.6620000000001,278.076,1352.8930000000003,3006.408,222.231,45.196999999999996,1091.779,74.329,183.071,1557.4610000000002,173.2,560.0799999999999,1020.2050000000002,725.7849999999997,137.295,130.518,1410.982,1761.7880000000002,595.9789999999999,248.76299999999998,52.5,2193.335,748.335,273.368,145.52700000000002
